Country_France,Country_Germany,Country_Spain,CreditScore,IsMale,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
0,0,1,-0.1323945810215241,1,0.9599936683314536,-1.042834560680418,-1.2178024128807845,0.8075325865946118,1,1,-1.5999887366060916,0
0,0,1,0.823311847903718,1,-1.2916498993302425,0.3409488593157137,-1.2178024128807845,0.8075325865946118,1,1,1.4996972698115345,0
0,1,0,0.812923734545835,1,0.7552987985440267,-0.004996995683319224,0.6696808341830266,-0.9119768643560601,1,0,0.07448877923939727,1
1,0,0,2.0283329974181536,0,-0.1658281154993944,0.3409488593157137,0.8181093853509086,-0.9119768643560601,1,1,-1.014562410749781,0
0,1,0,1.2596126089348068,1,-0.47287042018053477,0.6868947143147466,0.5692255804183645,-0.9119768643560601,1,1,0.3716964877655215,0
0,1,0,1.3842699692294036,1,-1.0869550295428154,-1.042834560680418,0.5435035753449559,0.8075325865946118,1,1,1.2386945775605276,0
0,0,1,0.04420334606248804,0,1.7787731474811612,-0.004996995683319224,-1.2178024128807845,0.8075325865946118,1,1,-1.0099228910517304,0
1,0,0,-0.9634436496521694,1,-0.7799127248616752,0.6868947143147466,-1.2178024128807845,-0.9119768643560601,1,0,1.7168165459145808,0
1,0,0,0.6363258074618229,0,-0.9846075946491021,1.0328405693137797,1.0274067545774255,-0.9119768643560601,1,1,-1.0728726665807617,0
0,0,1,-0.6206359088420282,1,1.9834680172685881,-0.004996995683319224,0.8399690451969603,-0.9119768643560601,0,1,0.6536522936712603,0
0,1,0,-0.5479191153368468,1,-2.0080819435862365,-0.6968887056813851,1.1904309438578282,-0.9119768643560601,1,1,1.2901703152094066,0
0,1,0,1.1972839287875086,1,0.8576462334377402,1.3787864243128125,0.8531242125829176,-0.9119768643560601,1,0,1.2231096875540168,1
1,0,0,0.2727418399359155,1,0.7552987985440267,-1.042834560680418,-0.30418966097011046,-0.9119768643560601,1,1,1.0243897505734922,0
1,0,0,-0.5271428886210806,0,0.24356162407545942,-1.388780415679451,-1.2178024128807845,0.8075325865946118,1,1,-0.14894837056649352,0
0,1,0,0.4805041070935768,1,1.267035973012594,-1.388780415679451,1.1513786980631866,-0.9119768643560601,1,1,-0.8043377682910094,0
1,0,0,0.002650892630955775,1,0.5506039287565998,-1.042834560680418,-1.2178024128807845,2.5270420375452836,1,0,0.0485910381351201,1
1,0,0,0.05459145942037111,1,-2.11042937847995,1.7247322793118454,1.2130858819377712,-0.9119768643560601,0,1,0.47521862433463513,0
1,0,0,0.3973992002305123,0,0.14121418918174597,-1.388780415679451,-1.2178024128807845,0.8075325865946118,1,1,0.3433535284563789,0
0,1,0,1.0830146818507946,1,0.44825649386288635,0.3409488593157137,1.4258930470678197,2.5270420375452836,1,0,-1.4429857939149728,1
0,1,0,-1.524401770977855,1,0.44825649386288635,-0.004996995683319224,0.9404239786078527,0.8075325865946118,1,0,1.4234152787541865,0
0,1,0,1.1141790219244438,0,-1.598692204011383,-0.004996995683319224,0.7481942573596463,-0.9119768643560601,1,0,0.04737984225811436,1
1,0,0,-0.5167547752631976,0,0.14121418918174597,-0.6968887056813851,0.25671166810713325,-0.9119768643560601,0,1,1.1310469520568744,1
1,0,0,-1.046548556515234,1,0.8576462334377402,-1.042834560680418,-1.2178024128807845,0.8075325865946118,1,1,-0.04677595680895892,0
1,0,0,1.7582420501131941,1,-0.5752178550742483,-1.042834560680418,0.8989392866380094,0.8075325865946118,1,0,-1.33602278768923,0
0,1,0,0.023427119346721908,1,0.24356162407545942,-1.388780415679451,0.4573932828678313,-0.9119768643560601,1,0,-1.4744042254193606,1
1,0,0,-1.067324783231,0,-0.9846075946491021,-0.35094285068235215,-1.2178024128807845,0.8075325865946118,0,1,-0.8898578505310943,0
0,0,1,0.9375810948404317,1,-0.3705229852868213,0.3409488593157137,-0.02654305297982796,-0.9119768643560601,0,0,-0.002545090714408626,0
0,1,0,-0.6206359088420282,0,-0.3705229852868213,-1.042834560680418,0.22690242945986552,0.8075325865946118,1,0,-0.74363979600159,0
1,0,0,1.4569867627345852,0,-0.7799127248616752,1.7247322793118454,-0.008479104776984318,-0.9119768643560601,1,0,-1.3514233236117428,0
0,1,0,-2.4697200865452142,1,0.03886675428803252,-1.388780415679451,0.8800305655438174,0.8075325865946118,1,1,1.0306762596873762,0
1,0,0,-0.21549948788458861,1,2.392857756843442,-0.004996995683319224,-1.2178024128807845,0.8075325865946118,1,1,-1.2617531835090996,0
0,0,1,-0.007737220726927292,1,0.3459090589691729,-0.35094285068235215,1.8981611375527272,-0.9119768643560601,1,0,1.2424485703636075,1
0,0,1,-0.20511137452670555,0,0.7552987985440267,1.7247322793118454,-1.2178024128807845,0.8075325865946118,1,1,0.5186871566697409,0
1,0,0,-0.7660694958523911,0,-0.1658281154993944,-0.35094285068235215,-1.2178024128807845,-0.9119768643560601,1,1,-0.3460619178491165,0
0,0,1,-0.7452932691366251,0,2.0858154521623016,-0.6968887056813851,1.1531537783024588,-0.9119768643560601,1,1,-0.4332410125974693,0
1,0,0,-1.7944927182828148,0,-0.6775652899679617,0.3409488593157137,-0.07754737757739379,-0.9119768643560601,1,1,0.18909167659264797,0
1,0,0,0.5636090139566414,0,-0.06348068060568095,-0.6968887056813851,0.7666999734112456,-0.9119768643560601,1,0,-1.3689707656485677,0
1,0,0,-0.5063666619053145,0,-0.5752178550742483,1.0328405693137797,-1.2178024128807845,0.8075325865946118,1,1,0.22978060935503153,0
1,0,0,1.0934027952086778,0,-1.0869550295428154,0.3409488593157137,-1.2178024128807845,-0.9119768643560601,1,1,1.126562338578743,0
1,0,0,0.6051614673881737,0,0.24356162407545942,-0.6968887056813851,1.1896665797627364,0.8075325865946118,1,0,-0.48909367863571707,0
0,0,1,1.0102978883456133,1,-0.26817555039310786,-0.35094285068235215,1.0498786104778446,-0.9119768643560601,1,0,-0.30639006900761956,0
0,1,0,-0.27782816803188704,1,-1.189302464436529,1.3787864243128125,0.29854874922391733,0.8075325865946118,0,1,-1.6600791071082692,0
0,0,1,-0.49597854854743145,1,1.8811205823748747,0.3409488593157137,0.4640684943722012,0.8075325865946118,1,1,-0.21483857631052536,1
0,0,1,-2.3554508396085003,1,-0.47287042018053477,0.6868947143147466,-1.2178024128807845,-0.9119768643560601,1,1,-1.454813728907224,0
0,0,1,-0.028513447442693424,1,-0.6775652899679617,1.0328405693137797,-1.2178024128807845,-0.9119768643560601,1,0,0.5909027287684239,0
1,0,0,-0.2570519413161209,0,-0.6775652899679617,-1.7347262706784838,-1.2178024128807845,0.8075325865946118,0,0,1.5234618703710985,0
0,0,1,0.4285635403041615,0,0.5506039287565998,1.0328405693137797,-1.2178024128807845,-0.9119768643560601,0,1,1.033770550635997,0
0,1,0,0.9168048681246657,1,1.9834680172685881,-1.388780415679451,0.5537180552996916,-0.9119768643560601,0,1,1.052123888361378,1
1,0,0,-0.7868457225681573,1,-1.189302464436529,-0.6968887056813851,1.0134885045114563,-0.9119768643560601,1,0,0.0017816543326242113,0
0,1,0,-0.5375310019789636,1,0.7552987985440267,1.3787864243128125,0.7594966587171196,-0.9119768643560601,1,1,-1.191395266315431,1
1,0,0,-0.39209741496860073,1,0.3459090589691729,0.6868947143147466,0.6254500696972042,-0.9119768643560601,1,1,-0.3557811069769567,0
0,0,1,-0.7349051557787419,1,2.392857756843442,-0.6968887056813851,1.2480589030028029,-0.9119768643560601,1,1,-1.6087039103917788,0
1,0,0,-0.5583072286947298,0,0.3459090589691729,-0.35094285068235215,-0.18081533744218414,-0.9119768643560601,1,1,0.12370522099685693,0
1,0,0,-0.007737220726927292,0,0.44825649386288635,0.3409488593157137,-1.2178024128807845,0.8075325865946118,1,1,-1.4539198381218639,0
1,0,0,0.0857557994940203,0,-0.06348068060568095,-0.6968887056813851,-1.2178024128807845,0.8075325865946118,1,0,1.0247746637791182,0
0,1,0,1.4362105360188189,1,1.267035973012594,-0.6968887056813851,0.4588826075443113,-0.9119768643560601,1,0,-0.44391960965205274,0
1,0,0,-0.1323945810215241,1,-0.26817555039310786,0.3409488593157137,1.8008141162409683,-0.9119768643560601,0,0,-0.9184654921215162,1
1,0,0,1.103790908566561,1,-1.598692204011383,-1.042834560680418,0.0744079482438262,0.8075325865946118,1,0,-0.10019385950532807,0
0,0,1,0.6467139208197059,0,0.8576462334377402,-1.388780415679451,-1.2178024128807845,-0.9119768643560601,1,0,0.14085049930412807,1
1,0,0,0.04420334606248804,0,-0.6775652899679617,-1.042834560680418,-1.2178024128807845,-0.9119768643560601,1,1,-0.49999025958357274,0
0,1,0,0.2727418399359155,0,0.03886675428803252,-1.7347262706784838,0.5635830292914163,0.8075325865946118,1,1,0.8335405829447647,0
0,1,0,-1.378968183967492,0,-0.3705229852868213,1.0328405693137797,1.0513535192346772,-0.9119768643560601,0,1,1.6211120331437494,0
0,1,0,-0.5375310019789636,1,0.03886675428803252,-1.042834560680418,1.8091705443300161,0.8075325865946118,0,1,1.331258797985597,0
0,1,0,-1.7321640381355163,1,1.5740782776937343,-0.6968887056813851,0.9347844708417188,-0.9119768643560601,0,0,-0.8675260889438534,1
0,0,1,1.9763924306287384,1,0.24356162407545942,-1.388780415679451,-1.2178024128807845,0.8075325865946118,0,1,1.6266379509753528,0
0,0,1,0.7090426009670043,0,0.14121418918174597,1.3787864243128125,-1.2178024128807845,0.8075325865946118,1,0,1.437237130365712,0
0,0,1,-0.46481420847378224,0,-1.598692204011383,1.7247322793118454,-0.08987218799165071,-0.9119768643560601,0,1,-0.15413415685559767,0
1,0,0,-0.27782816803188704,0,-1.598692204011383,-0.004996995683319224,-1.2178024128807845,0.8075325865946118,0,0,0.5693867949895758,0
0,0,1,-0.17394703445305637,0,-0.26817555039310786,-1.388780415679451,-1.2178024128807845,-0.9119768643560601,1,1,0.7705057745301083,0
0,0,1,-0.46481420847378224,1,-0.3705229852868213,0.6868947143147466,-1.2178024128807845,-0.9119768643560601,1,0,0.12363447642398051,1
0,1,0,0.5532209005987583,0,0.03886675428803252,-1.388780415679451,0.7786504504453202,-0.9119768643560601,1,0,0.2922027627986689,1
0,1,0,0.5532209005987583,0,-1.4963447691176694,0.6868947143147466,0.5927445126158527,-0.9119768643560601,1,0,1.0936091331879125,1
1,0,0,0.7402069410406535,1,0.14121418918174597,0.3409488593157137,-1.2178024128807845,0.8075325865946118,1,1,0.21173464460145883,0
0,0,1,0.5532209005987583,0,-0.1658281154993944,1.3787864243128125,1.2748635436417441,-0.9119768643560601,1,1,0.6159107610325353,0
1,0,0,0.511668447167226,0,0.3459090589691729,1.0328405693137797,-1.2178024128807845,0.8075325865946118,1,1,0.09695122661397161,0
1,0,0,-0.5271428886210806,0,1.062341103225167,0.3409488593157137,-1.2178024128807845,-0.9119768643560601,0,1,0.8424205950702083,1
0,0,1,-0.48559043518954836,0,0.24356162407545942,1.7247322793118454,-1.2178024128807845,0.8075325865946118,1,1,1.1584451402474556,0
0,0,1,0.5220565605251091,1,-0.3705229852868213,1.7247322793118454,1.3401247322401126,0.8075325865946118,1,1,-0.4977924731360584,0
1,0,0,0.7609831677564196,1,0.14121418918174597,0.3409488593157137,-1.2178024128807845,0.8075325865946118,0,0,0.11165355193669095,0
0,1,0,1.6231965764607141,0,0.3459090589691729,1.3787864243128125,0.46975861803398616,0.8075325865946118,1,1,0.5357705770376738,0
1,0,0,1.5712560096712989,1,-0.9846075946491021,1.3787864243128125,0.8230841590444038,-0.9119768643560601,1,1,0.6049425642732212,0
1,0,0,-0.32976873482130237,0,-0.5752178550742483,-1.042834560680418,1.4689007008599877,0.8075325865946118,1,1,-0.6014900771556314,0
0,1,0,-1.358191957251726,1,-0.6775652899679617,-0.004996995683319224,0.5446201684101035,-0.9119768643560601,1,0,-0.7578911682341511,0
0,0,1,0.3350705200832139,1,-0.8822601597553886,-1.388780415679451,0.5963161367969833,-0.9119768643560601,1,1,-0.6047565248480997,0
1,0,0,0.32468240672533083,1,1.6764257125874478,1.3787864243128125,-1.2178024128807845,-0.9119768643560601,1,0,0.9342303228830728,1
0,1,0,0.501280333809343,0,1.5740782776937343,-0.6968887056813851,0.5603102951776456,-0.9119768643560601,1,1,0.9786458915570546,1
1,0,0,-0.9530555362942864,1,-0.6775652899679617,1.3787864243128125,1.1096241080421636,-0.9119768643560601,1,0,0.06654953053503736,0
1,0,0,0.9687454349140809,1,1.7787731474811612,1.3787864243128125,-1.2178024128807845,0.8075325865946118,1,1,1.2154976760611396,0
1,0,0,0.6986544876091212,1,-1.189302464436529,-1.042834560680418,-1.2178024128807845,0.8075325865946118,0,0,-1.280938379832786,0
1,0,0,-1.6490591312724519,0,1.062341103225167,1.0328405693137797,-1.2178024128807845,-0.9119768643560601,1,1,1.4484055377512208,1
1,0,0,-0.007737220726927292,0,-1.189302464436529,0.3409488593157137,-1.2178024128807845,0.8075325865946118,1,0,-1.7205104803915288,0
0,0,1,-0.4440379817580161,0,0.24356162407545942,-0.6968887056813851,0.2200068145617727,-0.9119768643560601,0,0,1.73486268491587,1
1,0,0,0.7713712811143028,1,0.44825649386288635,-1.042834560680418,1.4394680380692917,0.8075325865946118,1,0,0.5411051708766218,0
0,1,0,0.26235372657803246,1,0.9599936683314536,-0.6968887056813851,0.07478404356974303,-0.9119768643560601,0,0,0.02885765849549912,0
0,1,0,-1.1712059168098308,0,0.3459090589691729,-1.388780415679451,0.36071868411918945,0.8075325865946118,0,1,-0.09921632981607442,0
0,1,0,-0.18433514781093943,1,0.44825649386288635,-0.6968887056813851,1.091376276775371,-0.9119768643560601,1,1,1.0264014404598436,0
1,0,0,1.6751371432501294,1,-1.4963447691176694,1.7247322793118454,-1.2178024128807845,0.8075325865946118,1,1,0.9960769361192944,0
0,1,0,-2.282734046103319,1,0.3459090589691729,1.0328405693137797,0.717500521953557,0.8075325865946118,1,0,0.46021450196703384,0
0,1,0,1.446598649376702,0,-1.393997334223956,-0.004996995683319224,1.2310742266509076,-0.9119768643560601,1,0,-0.723597475160713,0
1,0,0,0.9583573215561979,1,-0.1658281154993944,1.0328405693137797,-0.1102768010146064,0.8075325865946118,0,1,0.10521858376839625,0
1,0,0,-1.358191957251726,1,-0.06348068060568095,-0.004996995683319224,-1.2178024128807845,0.8075325865946118,1,0,1.1054977063854865,0
0,0,1,-0.45442609511589915,1,-1.0869550295428154,-1.388780415679451,0.9595796924586731,0.8075325865946118,1,1,0.18850829523799192,0
1,0,0,-0.2258876012424717,1,0.7552987985440267,-1.388780415679451,0.8751680758466883,-0.9119768643560601,1,1,1.0696011085684758,1
1,0,0,-0.17394703445305637,0,0.6529513636503133,-1.042834560680418,-1.2178024128807845,-0.9119768643560601,1,1,0.7617513950082211,0
0,1,0,0.4908922204514599,0,-0.26817555039310786,0.6868947143147466,0.7245604783356322,-0.9119768643560601,1,1,-1.5046961454369345,0
0,0,1,-0.23627571460035476,0,0.03886675428803252,1.0328405693137797,0.5049533239078201,-0.9119768643560601,1,0,0.3098416848866273,0
1,0,0,0.657102034177589,0,0.14121418918174597,-1.7347262706784838,-1.2178024128807845,0.8075325865946118,1,0,-0.6443612883187654,0
1,0,0,0.5324446738829922,1,0.14121418918174597,-0.6968887056813851,1.161733172615389,-0.9119768643560601,0,1,0.8070206032450642,0
1,0,0,-0.8491744027154557,1,-0.3705229852868213,1.7247322793118454,0.7768085764450144,-0.9119768643560601,1,1,1.638835465374183,0
0,1,0,1.2180601555032746,1,0.9599936683314536,-0.6968887056813851,0.7496755731918776,-0.9119768643560601,1,1,-1.310479466440201,1
0,1,0,-1.1192653500204155,0,-1.393997334223956,-1.388780415679451,1.1298462795931352,-0.9119768643560601,0,1,1.0745115834655976,0
0,1,0,0.06497957277825417,1,-0.8822601597553886,-1.388780415679451,1.020863849180044,0.8075325865946118,1,1,-1.3316681630075662,0
0,0,1,0.3142942933674478,1,-0.5752178550742483,1.7247322793118454,-1.2178024128807845,-0.9119768643560601,0,0,1.0209980187729002,0
1,0,0,0.32468240672533083,0,-0.3705229852868213,-1.042834560680418,1.684065189206185,-0.9119768643560601,1,1,-0.6273709162314135,1
0,0,1,0.04420334606248804,1,-0.47287042018053477,-1.388780415679451,0.6420903657464067,-0.9119768643560601,1,1,-0.8755874852974408,0
0,1,0,-0.3609330748949516,0,0.44825649386288635,0.6868947143147466,0.3196427635597977,-0.9119768643560601,0,1,0.270446541418844,1
1,0,0,-0.7972338359260404,0,-0.5752178550742483,-0.6968887056813851,0.9341511314385353,-0.9119768643560601,1,0,-0.6373587953380112,0
1,0,0,-0.01812533408481036,1,0.24356162407545942,-1.7347262706784838,-1.2178024128807845,0.8075325865946118,0,1,0.5371236105558654,0
1,0,0,0.9271929814825487,1,0.5506039287565998,1.3787864243128125,-1.2178024128807845,-0.9119768643560601,0,1,-0.05599853994493233,1
0,1,0,-0.007737220726927292,0,-1.0869550295428154,-0.004996995683319224,0.7369065922755903,2.5270420375452836,0,1,0.8175998791012741,1
1,0,0,0.4285635403041615,0,-0.7799127248616752,-1.042834560680418,-1.2178024128807845,0.8075325865946118,1,0,-0.13787457969101385,1
1,0,0,0.6674901475354721,1,-1.8033870737988098,0.3409488593157137,0.007024736273333913,-0.9119768643560601,1,1,1.2854252013951906,0
1,0,0,-0.11161835430575796,1,-1.0869550295428154,0.6868947143147466,-1.2178024128807845,0.8075325865946118,1,1,0.5463740733264698,0
1,0,0,0.05459145942037111,1,-0.1658281154993944,-1.042834560680418,-1.2178024128807845,0.8075325865946118,0,1,-0.555866274815824,0
1,0,0,1.5193154428818836,1,0.6529513636503133,1.0328405693137797,-1.2178024128807845,-0.9119768643560601,0,0,0.44203663169211277,0
1,0,0,-1.4101325240411413,1,0.24356162407545942,1.0328405693137797,-1.2178024128807845,0.8075325865946118,1,1,1.4865492341195,0
1,0,0,-1.20237025688348,1,0.8576462334377402,-1.7347262706784838,1.3567062433725303,-0.9119768643560601,0,1,0.8058019147162515,0
0,0,1,-1.2127583702413631,1,-0.47287042018053477,-0.004996995683319224,1.5148277385576754,-0.9119768643560601,0,1,-1.646661858694328,0
0,1,0,-0.8491744027154557,1,-0.8822601597553886,0.3409488593157137,0.49015554256646343,-0.9119768643560601,0,1,-0.9692851871179816,0
0,1,0,0.4701159937356938,1,1.062341103225167,-0.004996995683319224,0.3364935320358548,0.8075325865946118,1,0,0.9184441767640689,1
0,1,0,0.9999097749877301,1,-0.06348068060568095,-1.042834560680418,0.8601498911116087,-0.9119768643560601,1,0,-0.18212705250240335,0
0,1,0,-1.1504296900940647,1,-0.3705229852868213,0.6868947143147466,0.8292882903300677,-0.9119768643560601,0,1,-0.270123543288597,0
1,0,0,0.05459145942037111,0,0.03886675428803252,0.3409488593157137,-1.2178024128807845,0.8075325865946118,1,0,0.7201335476694724,0
0,0,1,0.37662297351474616,1,-0.3705229852868213,1.0328405693137797,0.3997981599842765,0.8075325865946118,1,0,-1.3503232977778286,0
1,0,0,-0.9946079897258187,1,-0.1658281154993944,1.3787864243128125,0.7839141832393071,-0.9119768643560601,1,0,-0.6891093216357229,0
1,0,0,0.4805041070935768,1,0.3459090589691729,1.3787864243128125,0.9083737051629261,0.8075325865946118,0,0,1.3055670176821572,0
1,0,0,2.0698854508496862,0,-0.6775652899679617,-0.004996995683319224,0.48472794881914916,-0.9119768643560601,1,0,0.38754431757614693,0
1,0,0,-0.15317080773729022,0,-0.3705229852868213,-1.042834560680418,-1.2178024128807845,0.8075325865946118,1,1,-1.334951338480813,0
1,0,0,0.2935180666516816,1,0.9599936683314536,1.0328405693137797,-1.2178024128807845,0.8075325865946118,1,0,-1.3311966486868674,0
0,0,1,0.7505950543985366,0,0.6529513636503133,-0.35094285068235215,-1.2178024128807845,0.8075325865946118,1,0,-1.0895246496027784,0
1,0,0,-0.21549948788458861,1,0.3459090589691729,0.3409488593157137,-1.2178024128807845,0.8075325865946118,1,0,1.0969973800341752,0
1,0,0,1.5504797829555328,0,-0.06348068060568095,-1.042834560680418,1.4762179013193293,0.8075325865946118,1,0,-0.5521849433105014,0
0,1,0,-0.15317080773729022,1,-0.8822601597553886,1.0328405693137797,1.0533025515710301,0.8075325865946118,1,1,0.17326980969177286,0
1,0,0,-0.20511137452670555,0,-1.7010396389050964,-0.6968887056813851,-1.2178024128807845,0.8075325865946118,0,0,-1.2016115841782873,0
0,0,1,-0.1947232611688225,1,0.8576462334377402,-0.6968887056813851,-1.2178024128807845,0.8075325865946118,1,0,1.377961193690196,0
1,0,0,-0.9842198763679355,1,-0.3705229852868213,1.7247322793118454,-1.2178024128807845,0.8075325865946118,1,1,1.6206683984576815,0
0,0,1,0.4285635403041615,0,1.062341103225167,1.3787864243128125,-1.2178024128807845,0.8075325865946118,1,0,1.3696027049800708,0
0,0,1,1.8621231836920247,1,0.14121418918174597,-0.35094285068235215,-1.2178024128807845,0.8075325865946118,0,1,-0.31572312519581874,0
0,0,1,-0.4128736416843669,0,-0.5752178550742483,0.6868947143147466,-1.2178024128807845,0.8075325865946118,1,1,-1.6729844157312967,0
0,1,0,0.9168048681246657,1,-0.6775652899679617,-0.6968887056813851,0.41805640274859257,-0.9119768643560601,1,0,-0.6231161354912722,1
1,0,0,-0.24666382795823782,1,0.24356162407545942,-0.6968887056813851,-1.2178024128807845,0.8075325865946118,1,0,0.5746353104565999,0
0,1,0,0.4805041070935768,1,0.44825649386288635,1.0328405693137797,0.4385732997679146,-0.9119768643560601,1,0,-0.5723767686920878,1
0,1,0,-0.5479191153368468,1,-0.06348068060568095,-1.388780415679451,0.40778762282985065,-0.9119768643560601,1,1,-0.41440692542241825,1
0,1,0,0.13769636628343565,1,-1.393997334223956,0.3409488593157137,1.5502579044524198,0.8075325865946118,1,1,0.14404916463489925,0
0,1,0,0.5947733540302905,1,0.3459090589691729,1.3787864243128125,1.6125609463391042,0.8075325865946118,1,1,0.08822176451553614,0
1,0,0,0.38701108687262925,0,1.5740782776937343,1.3787864243128125,-1.2178024128807845,-0.9119768643560601,1,0,1.5938595160441162,1
1,0,0,0.07536768613613724,1,0.5506039287565998,-1.042834560680418,1.4795177053266608,-0.9119768643560601,1,1,-1.4909157647819231,0
0,0,1,0.511668447167226,0,0.44825649386288635,-1.7347262706784838,-1.2178024128807845,0.8075325865946118,1,0,-0.7016325050165878,0
0,0,1,1.2076720421453915,1,2.392857756843442,1.0328405693137797,1.1701738537459327,-0.9119768643560601,1,1,1.5752881944254633,0
0,1,0,0.2831299532937986,1,-0.26817555039310786,-1.388780415679451,0.6701200392016231,0.8075325865946118,1,0,-1.2567210837058995,0
1,0,0,-0.39209741496860073,0,-1.189302464436529,-0.004996995683319224,0.7870954563517581,-0.9119768643560601,1,0,1.7313738971372186,0
1,0,0,-0.23627571460035476,1,0.6529513636503133,1.3787864243128125,-1.2178024128807845,0.8075325865946118,1,1,-0.050168908343565854,0
1,0,0,-1.4309087507569074,1,-0.8822601597553886,-0.004996995683319224,-1.2178024128807845,0.8075325865946118,1,0,1.0939607650796974,0
1,0,0,-0.12200646766364102,1,-1.7010396389050964,-0.35094285068235215,-1.2178024128807845,0.8075325865946118,1,0,-1.2467907063457284,0
1,0,0,-0.9218911962206372,1,-0.8822601597553886,-0.6968887056813851,0.5617594154559973,0.8075325865946118,0,0,0.7128205452580139,0
0,1,0,-0.16355892109517328,1,0.44825649386288635,-0.004996995683319224,0.04747885016526014,0.8075325865946118,0,0,0.9326361305253225,0
0,0,1,0.5636090139566414,1,-0.5752178550742483,0.6868947143147466,-0.12180985708644107,-0.9119768643560601,1,1,-0.607587527497173,0
1,0,0,0.4493397670199276,1,0.3459090589691729,1.0328405693137797,0.9248387676999681,-0.9119768643560601,1,0,-1.103624426322033,0
0,1,0,0.6259376941039397,1,-1.2916498993302425,1.3787864243128125,0.8451738328972769,-0.9119768643560601,1,0,-1.4023400745862675,0
0,0,1,1.1141790219244438,0,0.44825649386288635,1.7247322793118454,-1.2178024128807845,0.8075325865946118,1,1,-0.7741528363713323,0
0,0,1,-0.6310240221999113,0,-0.1658281154993944,-1.7347262706784838,-0.1871408828066577,-0.9119768643560601,0,1,-0.6618346750761014,1
1,0,0,-1.3997444106832582,0,0.44825649386288635,-1.042834560680418,0.5885720649391878,0.8075325865946118,1,1,0.6904539341274838,0
1,0,0,-1.9191500785774116,1,-1.2916498993302425,-0.6968887056813851,1.2940227813840341,-0.9119768643560601,1,1,0.6575125775813715,0
0,1,0,-0.7452932691366251,1,0.3459090589691729,-1.7347262706784838,1.0949326841524292,-0.9119768643560601,1,1,-1.3459700670778965,1
0,1,0,-2.0230312121562424,1,-0.6775652899679617,1.3787864243128125,0.9135213097153073,-0.9119768643560601,1,1,0.4430455259703262,0
